"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL222837";"";"None";"198.21";"0";"1.28";"1";"[N-]=[N+]=Nc1ccc(S(N)(=O)=O)cc1";"Ki";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"36.97";"0.77";"6.05";"6.73";"1";"CHEMBL919951";"Inhibition of human recombinant isozyme CA2 by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142983";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";"";"47.0"
"CHEMBL444912";"";"None";"632.63";"2";"-1.09";"34b";"CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)Cc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O";"Ki";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"12.90";"0.27";"9.25";"3.41";"1";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"6.9"
"CHEMBL265674";"";"None";"180.21";"0";"-1.23";"13";"Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"40.07";"0.99";"8.45";"6.45";"1";"CHEMBL4035751";"Inhibition of human carbonic anhydrase-2 assessed as reduction in CO2 hydration preincubated for 15 mins followed by CO2 addition measured for 10 to 100 secs by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033693";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"60.0"
"CHEMBL6753";"";"None";"194.24";"0";"-1.39";"14";"Cn1nc(S(N)(=O)=O)sc1=N";"Ki";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"39.75";"0.96";"9.11";"7.58";"1";"CHEMBL4035751";"Inhibition of human carbonic anhydrase-2 assessed as reduction in CO2 hydration preincubated for 15 mins followed by CO2 addition measured for 10 to 100 secs by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033693";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"19.0"
"CHEMBL17";"DICHLORPHENAMIDE";"4.0";"305.16";"0";"0.29";"DCP";"NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1";"Ki";"'='";"38.0";"nM";"7.42";"";"";"UO_0000065";"24.32";"0.63";"7.13";"6.17";"1";"CHEMBL4035751";"Inhibition of human carbonic anhydrase-2 assessed as reduction in CO2 hydration preincubated for 15 mins followed by CO2 addition measured for 10 to 100 secs by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033693";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"38.0"
"CHEMBL328560";"SULTHIAME";"3.0";"290.37";"0";"0.26";"SLT";"NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"27.71";"0.61";"7.79";"8.25";"1";"CHEMBL4035751";"Inhibition of human carbonic anhydrase-2 assessed as reduction in CO2 hydration preincubated for 15 mins followed by CO2 addition measured for 10 to 100 secs by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033693";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"9.0"
"CHEMBL4069880";"";"None";"442.52";"0";"2.48";"14";"NS(=O)(=O)c1cccc(/N=C/c2cccc(/C=N/c3cccc(S(N)(=O)=O)c3)c2)c1";"Ki";"'='";"58.2";"nM";"7.24";"";"";"UO_0000065";"16.35";"0.33";"4.76";"4.99";"0";"CHEMBL4034206";"Inhibition of human carbonic anhydrase 2 incubated for 10 mins by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033634";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"58.2"
"CHEMBL4074283";"";"None";"448.49";"1";"-0.22";"24";"NS(=O)(=O)c1nnc(/N=C/c2ccc(/C=N/c3nnc(S(N)(=O)=O)s3)o2)s1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"18.05";"0.41";"8.32";"3.86";"0";"CHEMBL4034206";"Inhibition of human carbonic anhydrase 2 incubated for 10 mins by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033634";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"8.0"
"CHEMBL4064130";"";"None";"469.98";"1";"5.44";"2";"O=C(CSc1nnc(Nc2ccccc2)s1)N/N=C/c1ccc(-c2cccc(Cl)c2)o1";"IC50";"'='";"0.53";"nM";"9.28";"";"";"UO_0000065";"19.74";"0.41";"3.84";"10.04";"0";"CHEMBL4035707";"Inhibition of carbonic anhydrase-2 in human erythrocyte membranes assessed as reduction in H+ release using CO2 as substrate by bromine thymol blue indicator based assay";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033689";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"0.53"
"CHEMBL4075535";"";"None";"514.43";"2";"5.55";"7";"O=C(CSc1nnc(Nc2ccccc2)s1)N/N=C/c1ccc(-c2ccc(Br)cc2)o1";"Ki";"'='";"5.12";"nM";"8.29";"";"";"UO_0000065";"16.12";"0.37";"2.74";"8.97";"0";"CHEMBL4035710";"Competitive inhibition of carbonic anhydrase-2 in human erythrocyte membranes assessed as reduction in H+ release using CO2 as substrate by Lineweaver-Burk plot analysis";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033689";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";"";"5.12"
"CHEMBL24261";"OCTYL SULFAMATE";"None";"209.31";"0";"1.57";"1";"CCCCCCCCOS(N)(=O)=O";"Ki";"'='";"2.6";"nM";"8.59";"";"";"UO_0000065";"41.02";"0.90";"7.02";"12.37";"1";"CHEMBL1055317";"Inhibition of human full length cytosolic carbonic anhydrase 2 after 15 mins by stopped-flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155218";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"2.6"
"CHEMBL1089329";"";"None";"574.58";"3";"-5.62";"17";"NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)cc1";"Ki";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"14.48";"0.31";"13.94";"3.02";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"4.8"
"CHEMBL498757";"";"None";"464.48";"1";"-3.37";"34a";"NS(=O)(=O)c1ccc(-n2cc(CS(=O)(=O)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1";"Ki";"'='";"7.6";"nM";"8.12";"";"";"UO_0000065";"17.48";"0.37";"11.49";"3.77";"1";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"7.6"
"CHEMBL1092374";"";"None";"412.44";"1";"-3.45";"14";"NS(=O)(=O)c1ccc(CNS(=O)(=O)[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1";"Ki";"'='";"7.8";"nM";"8.11";"";"";"UO_0000065";"19.66";"0.43";"11.56";"4.13";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"7.8"
"CHEMBL234530";"";"None";"562.63";"1";"0.98";"6c";"NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1";"Ki";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"12.77";"0.26";"6.21";"3.88";"0";"CHEMBL1010057";"Inhibition of human recombinant CA2 by stopped-flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151743";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"65.0"
"CHEMBL3798303";"";"None";"442.53";"0";"3.46";"13";"CCCS(=O)(=O)c1c(F)c(F)c(S(N)(=O)=O)c(F)c1NC1CCCCCCC1";"Kd";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.40";"0.38";"4.24";"7.24";"0";"CHEMBL3801003";"Binding affinity to human recombinant CA2 expressed in Escherichia coli by fluorescence-based thermal shift assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797037";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"2.0"
"CHEMBL3798303";"";"None";"442.53";"0";"3.46";"13";"CCCS(=O)(=O)c1c(F)c(F)c(S(N)(=O)=O)c(F)c1NC1CCCCCCC1";"Kd";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.82";"0.34";"3.54";"6.58";"0";"CHEMBL3801002";"Binding affinity to human recombinant CA2 expressed in Escherichia coli after 30 secs by surface plasmon resonance assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797037";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"1.0"
"CHEMBL3797385";"";"None";"315.35";"0";"1.57";"1";"NS(=O)(=O)c1ccc(C(=O)Cn2cnc3ccccc32)cc1";"Kd";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"27.98";"0.55";"7.25";"9.28";"0";"CHEMBL3801003";"Binding affinity to human recombinant CA2 expressed in Escherichia coli by fluorescence-based thermal shift assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797037";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"1.5"
"CHEMBL2011156";"";"None";"309.37";"0";"1.10";"6";"NS(=O)(=O)c1ccc(C(=O)CSc2ncccn2)cc1";"Kd";"'='";"7.1";"nM";"8.15";"";"";"UO_0000065";"26.34";"0.56";"7.05";"7.91";"0";"CHEMBL3801003";"Binding affinity to human recombinant CA2 expressed in Escherichia coli by fluorescence-based thermal shift assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3797037";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";"";"";"7.1"
"CHEMBL4873433";"";"None";"434.44";"0";"1.22";"SH-4";"N#Cc1cccnc1-c1nccc(OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)n1";"Ki";"'='";"0.66";"nM";"9.18";"";"";"UO_0000065";"21.13";"0.40";"7.96";"5.65";"0";"CHEMBL4809953";"Inhibition of human CA2 measured by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808201";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"INHIBITOR";"";"0.66"
"CHEMBL4852495";"";"None";"506.59";"1";"1.61";"SH-8";"NS(=O)(=O)c1ccc(-n2cc(COc3ccnc(N4CCN(Cc5ccccc5)CC4)n3)nn2)cc1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"17.48";"0.34";"7.24";"6.69";"0";"CHEMBL4809953";"Inhibition of human CA2 measured by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808201";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"INHIBITOR";"";"1.4"
"CHEMBL4846669";"";"None";"431.48";"0";"0.43";"SH-15";"Cc1cc(OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)nc(N2CCOCC2)n1";"Ki";"'='";"0.87";"nM";"9.06";"";"";"UO_0000065";"21.00";"0.41";"8.63";"6.55";"0";"CHEMBL4809953";"Inhibition of human CA2 measured by stopped flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4808201";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";"";"INHIBITOR";"";"0.87"
